x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-560.0E-03,-595.2E-03,+201.2E-03,+1.7758E+00,-1.9191E+00
-550.0E-03,-585.4E-03,+255.9E-03,+1.7387E+00,-1.8801E+00
-540.0E-03,-594.4E-03,+207.0E-03,+1.7777E+00,-1.9230E+00
-530.0E-03,-587.0E-03,+250.0E-03,+1.7426E+00,-1.8840E+00
-520.0E-03,-593.6E-03,+214.8E-03,+1.7797E+00,-1.9250E+00
-510.0E-03,-588.1E-03,+246.1E-03,+1.7406E+00,-1.8840E+00
-500.0E-03,-592.4E-03,+222.7E-03,+1.7797E+00,-1.9230E+00
-490.0E-03,-586.6E-03,+242.2E-03,+1.7387E+00,-1.8801E+00
-480.0E-03,-589.7E-03,+230.5E-03,+1.7738E+00,-1.9172E+00
-470.0E-03,-587.0E-03,+232.4E-03,+1.7309E+00,-1.8703E+00
-460.0E-03,-588.9E-03,+230.5E-03,+1.7719E+00,-1.9152E+00
-450.0E-03,-587.7E-03,+226.6E-03,+1.7328E+00,-1.8723E+00
-440.0E-03,-586.6E-03,+240.2E-03,+1.7738E+00,-1.9172E+00
-430.0E-03,-585.8E-03,+226.6E-03,+1.7289E+00,-1.8684E+00
-420.0E-03,-582.3E-03,+252.0E-03,+1.7621E+00,-1.9035E+00
-410.0E-03,-585.0E-03,+216.8E-03,+1.7191E+00,-1.8586E+00
-400.0E-03,-579.1E-03,+253.9E-03,+1.7543E+00,-1.8957E+00
-390.0E-03,-582.7E-03,+210.9E-03,+1.7152E+00,-1.8527E+00
-380.0E-03,-576.0E-03,+259.8E-03,+1.7484E+00,-1.8898E+00
-370.0E-03,-583.0E-03,+203.1E-03,+1.7094E+00,-1.8488E+00
-360.0E-03,-577.2E-03,+257.8E-03,+1.7484E+00,-1.8898E+00
-350.0E-03,-586.6E-03,+191.4E-03,+1.7172E+00,-1.8566E+00
-340.0E-03,-578.0E-03,+263.7E-03,+1.7582E+00,-1.8996E+00
-330.0E-03,-588.1E-03,+191.4E-03,+1.7270E+00,-1.8645E+00
-320.0E-03,-576.8E-03,+273.4E-03,+1.7563E+00,-1.8996E+00
-310.0E-03,-587.7E-03,+191.4E-03,+1.7230E+00,-1.8625E+00
-300.0E-03,-576.0E-03,+277.3E-03,+1.7504E+00,-1.8918E+00
-290.0E-03,-588.9E-03,+183.6E-03,+1.7211E+00,-1.8605E+00
-280.0E-03,-576.0E-03,+275.4E-03,+1.7523E+00,-1.8937E+00
-270.0E-03,-588.9E-03,+183.6E-03,+1.7250E+00,-1.8645E+00
-260.0E-03,-575.2E-03,+283.2E-03,+1.7523E+00,-1.8937E+00
-250.0E-03,-589.7E-03,+179.7E-03,+1.7250E+00,-1.8625E+00
-240.0E-03,-576.0E-03,+281.2E-03,+1.7523E+00,-1.8937E+00
-230.0E-03,-592.0E-03,+175.8E-03,+1.7289E+00,-1.8684E+00
-220.0E-03,-578.0E-03,+279.3E-03,+1.7582E+00,-1.8996E+00
-210.0E-03,-594.8E-03,+173.8E-03,+1.7367E+00,-1.8781E+00
-200.0E-03,-581.5E-03,+279.3E-03,+1.7660E+00,-1.9094E+00
-190.0E-03,-597.5E-03,+173.8E-03,+1.7465E+00,-1.8879E+00
-180.0E-03,-583.0E-03,+283.2E-03,+1.7738E+00,-1.9172E+00
-170.0E-03,-597.9E-03,+177.7E-03,+1.7484E+00,-1.8898E+00
-160.0E-03,-583.0E-03,+287.1E-03,+1.7719E+00,-1.9152E+00
-150.0E-03,-597.9E-03,+177.7E-03,+1.7484E+00,-1.8879E+00
-140.0E-03,-582.3E-03,+287.1E-03,+1.7719E+00,-1.9152E+00
-130.0E-03,-599.1E-03,+173.8E-03,+1.7484E+00,-1.8898E+00
-120.0E-03,-583.4E-03,+285.2E-03,+1.7719E+00,-1.9152E+00
-110.0E-03,-599.1E-03,+175.8E-03,+1.7504E+00,-1.8918E+00
-100.0E-03,-583.0E-03,+287.1E-03,+1.7738E+00,-1.9172E+00
-90.0E-03,-598.3E-03,+177.7E-03,+1.7484E+00,-1.8898E+00
-80.0E-03,-584.2E-03,+283.2E-03,+1.7738E+00,-1.9172E+00
-70.0E-03,-600.6E-03,+173.8E-03,+1.7504E+00,-1.8937E+00
-60.0E-03,-586.6E-03,+281.3E-03,+1.7816E+00,-1.9250E+00
-50.0E-03,-601.4E-03,+175.8E-03,+1.7582E+00,-1.8996E+00
-40.0E-03,-585.8E-03,+287.1E-03,+1.7836E+00,-1.9270E+00
-30.0E-03,-601.4E-03,+179.7E-03,+1.7563E+00,-1.8977E+00
-20.0E-03,-587.0E-03,+283.2E-03,+1.7816E+00,-1.9250E+00
-10.0E-03,-603.4E-03,+173.8E-03,+1.7602E+00,-1.9016E+00
+0.0E+00,-588.5E-03,+281.2E-03,+1.7875E+00,-1.9328E+00
+10.0E-03,-603.0E-03,+179.7E-03,+1.7641E+00,-1.9055E+00
+20.0E-03,-588.1E-03,+285.2E-03,+1.7875E+00,-1.9328E+00
+30.0E-03,-602.6E-03,+179.7E-03,+1.7582E+00,-1.8996E+00
+40.0E-03,-588.9E-03,+281.3E-03,+1.7855E+00,-1.9309E+00
+50.0E-03,-603.4E-03,+177.7E-03,+1.7602E+00,-1.9016E+00
+60.0E-03,-589.3E-03,+281.3E-03,+1.7895E+00,-1.9348E+00
+70.0E-03,-603.4E-03,+179.7E-03,+1.7641E+00,-1.9055E+00
+80.0E-03,-589.3E-03,+283.2E-03,+1.7895E+00,-1.9348E+00
+90.0E-03,-603.7E-03,+181.6E-03,+1.7621E+00,-1.9035E+00
+100.0E-03,-589.7E-03,+281.3E-03,+1.7895E+00,-1.9328E+00
+110.0E-03,-603.7E-03,+179.7E-03,+1.7641E+00,-1.9055E+00
+120.0E-03,-589.7E-03,+281.3E-03,+1.7934E+00,-1.9367E+00
+130.0E-03,-602.6E-03,+183.6E-03,+1.7621E+00,-1.9035E+00
+140.0E-03,-588.5E-03,+283.2E-03,+1.7875E+00,-1.9328E+00
+150.0E-03,-600.6E-03,+185.5E-03,+1.7563E+00,-1.8977E+00
+160.0E-03,-585.4E-03,+283.2E-03,+1.7816E+00,-1.9250E+00
+170.0E-03,-598.7E-03,+185.5E-03,+1.7484E+00,-1.8898E+00
+180.0E-03,-584.2E-03,+281.2E-03,+1.7758E+00,-1.9172E+00
+190.0E-03,-596.7E-03,+183.6E-03,+1.7465E+00,-1.8859E+00
+200.0E-03,-582.3E-03,+281.3E-03,+1.7719E+00,-1.9152E+00
+210.0E-03,-593.2E-03,+189.5E-03,+1.7387E+00,-1.8781E+00
+220.0E-03,-579.1E-03,+283.2E-03,+1.7621E+00,-1.9055E+00
+230.0E-03,-591.2E-03,+187.5E-03,+1.7270E+00,-1.8664E+00
+240.0E-03,-579.1E-03,+277.3E-03,+1.7582E+00,-1.8996E+00
+250.0E-03,-591.6E-03,+181.6E-03,+1.7289E+00,-1.8684E+00
+260.0E-03,-578.7E-03,+277.3E-03,+1.7621E+00,-1.9035E+00
+270.0E-03,-590.5E-03,+187.5E-03,+1.7309E+00,-1.8703E+00
+280.0E-03,-578.0E-03,+279.3E-03,+1.7582E+00,-1.8996E+00
+290.0E-03,-591.6E-03,+183.6E-03,+1.7270E+00,-1.8664E+00
+300.0E-03,-578.7E-03,+275.4E-03,+1.7602E+00,-1.9016E+00
+310.0E-03,-590.5E-03,+187.5E-03,+1.7309E+00,-1.8703E+00
+320.0E-03,-579.1E-03,+277.3E-03,+1.7602E+00,-1.9016E+00
+330.0E-03,-591.2E-03,+185.5E-03,+1.7289E+00,-1.8684E+00
+340.0E-03,-579.9E-03,+273.4E-03,+1.7621E+00,-1.9055E+00
+350.0E-03,-591.2E-03,+187.5E-03,+1.7309E+00,-1.8703E+00
+360.0E-03,-578.0E-03,+277.3E-03,+1.7621E+00,-1.9035E+00
+370.0E-03,-588.9E-03,+193.4E-03,+1.7250E+00,-1.8645E+00
+380.0E-03,-576.0E-03,+279.3E-03,+1.7523E+00,-1.8937E+00
+390.0E-03,-588.9E-03,+187.5E-03,+1.7211E+00,-1.8586E+00
+400.0E-03,-577.2E-03,+271.5E-03,+1.7543E+00,-1.8957E+00
+410.0E-03,-588.5E-03,+187.5E-03,+1.7250E+00,-1.8645E+00
+420.0E-03,-576.8E-03,+275.4E-03,+1.7582E+00,-1.8996E+00
+430.0E-03,-587.3E-03,+193.4E-03,+1.7211E+00,-1.8586E+00
+440.0E-03,-577.2E-03,+273.4E-03,+1.7543E+00,-1.8957E+00
+450.0E-03,-588.9E-03,+187.5E-03,+1.7211E+00,-1.8586E+00
+460.0E-03,-576.8E-03,+271.5E-03,+1.7582E+00,-1.8996E+00
+470.0E-03,-585.8E-03,+195.3E-03,+1.7211E+00,-1.8605E+00
+480.0E-03,-572.9E-03,+279.3E-03,+1.7484E+00,-1.8879E+00
+490.0E-03,-584.6E-03,+193.4E-03,+1.7094E+00,-1.8469E+00
+500.0E-03,-574.1E-03,+267.6E-03,+1.7426E+00,-1.8820E+00
+510.0E-03,-583.8E-03,+189.5E-03,+1.7113E+00,-1.8508E+00
+520.0E-03,-572.5E-03,+273.4E-03,+1.7465E+00,-1.8879E+00
+530.0E-03,-581.9E-03,+197.3E-03,+1.7074E+00,-1.8449E+00
+540.0E-03,-571.3E-03,+273.4E-03,+1.7406E+00,-1.8801E+00
+550.0E-03,-580.7E-03,+195.3E-03,+1.7016E+00,-1.8371E+00
+560.0E-03,-570.5E-03,+269.5E-03,+1.7367E+00,-1.8762E+00
+570.0E-03,-580.7E-03,+191.4E-03,+1.7035E+00,-1.8391E+00
+580.0E-03,-570.2E-03,+269.5E-03,+1.7367E+00,-1.8781E+00
+590.0E-03,-580.3E-03,+195.3E-03,+1.7016E+00,-1.8391E+00
+600.0E-03,-569.8E-03,+269.5E-03,+1.7367E+00,-1.8762E+00
+610.0E-03,-578.0E-03,+199.2E-03,+1.6977E+00,-1.8352E+00
+620.0E-03,-567.8E-03,+271.5E-03,+1.7289E+00,-1.8684E+00
+630.0E-03,-576.4E-03,+197.3E-03,+1.6898E+00,-1.8254E+00
+640.0E-03,-567.8E-03,+265.6E-03,+1.7270E+00,-1.8664E+00
+650.0E-03,-577.6E-03,+191.4E-03,+1.6918E+00,-1.8273E+00
+660.0E-03,-567.8E-03,+265.6E-03,+1.7309E+00,-1.8703E+00
+670.0E-03,-575.2E-03,+201.2E-03,+1.6938E+00,-1.8293E+00
+680.0E-03,-565.9E-03,+269.5E-03,+1.7250E+00,-1.8625E+00
+690.0E-03,-576.0E-03,+195.3E-03,+1.6859E+00,-1.8215E+00
+700.0E-03,-568.6E-03,+259.8E-03,+1.7270E+00,-1.8645E+00
+710.0E-03,-577.6E-03,+193.4E-03,+1.6957E+00,-1.8312E+00
+720.0E-03,-569.0E-03,+263.7E-03,+1.7348E+00,-1.8742E+00
+730.0E-03,-577.2E-03,+201.2E-03,+1.6957E+00,-1.8332E+00
+740.0E-03,-569.4E-03,+265.6E-03,+1.7328E+00,-1.8723E+00
+750.0E-03,-577.6E-03,+199.2E-03,+1.6938E+00,-1.8312E+00
+760.0E-03,-569.8E-03,+261.7E-03,+1.7328E+00,-1.8742E+00
+770.0E-03,-578.0E-03,+199.2E-03,+1.6977E+00,-1.8332E+00
+780.0E-03,-569.0E-03,+263.7E-03,+1.7328E+00,-1.8723E+00
+790.0E-03,-578.0E-03,+201.2E-03,+1.6957E+00,-1.8312E+00
+800.0E-03,-570.9E-03,+259.8E-03,+1.7348E+00,-1.8723E+00
+810.0E-03,-579.5E-03,+197.3E-03,+1.6996E+00,-1.8371E+00
+820.0E-03,-573.7E-03,+257.8E-03,+1.7426E+00,-1.8820E+00
+830.0E-03,-580.7E-03,+201.2E-03,+1.7074E+00,-1.8449E+00
+840.0E-03,-574.5E-03,+261.7E-03,+1.7465E+00,-1.8879E+00
+850.0E-03,-583.0E-03,+201.2E-03,+1.7094E+00,-1.8469E+00
+860.0E-03,-577.2E-03,+255.9E-03,+1.7504E+00,-1.8918E+00
+870.0E-03,-585.0E-03,+199.2E-03,+1.7172E+00,-1.8547E+00
+880.0E-03,-578.0E-03,+257.8E-03,+1.7563E+00,-1.8977E+00
+890.0E-03,-586.2E-03,+203.1E-03,+1.7191E+00,-1.8586E+00
+900.0E-03,-580.3E-03,+255.9E-03,+1.7602E+00,-1.8996E+00
+910.0E-03,-588.5E-03,+201.2E-03,+1.7230E+00,-1.8625E+00
+920.0E-03,-583.8E-03,+252.0E-03,+1.7680E+00,-1.9094E+00
+930.0E-03,-590.1E-03,+201.2E-03,+1.7328E+00,-1.8723E+00
+940.0E-03,-583.4E-03,+259.8E-03,+1.7738E+00,-1.9172E+00
+950.0E-03,-587.3E-03,+212.9E-03,+1.7289E+00,-1.8684E+00
+960.0E-03,-579.9E-03,+263.7E-03,+1.7621E+00,-1.9035E+00
+970.0E-03,-587.0E-03,+207.0E-03,+1.7191E+00,-1.8547E+00
+980.0E-03,-580.7E-03,+252.0E-03,+1.7582E+00,-1.8996E+00
+990.0E-03,-586.2E-03,+205.1E-03,+1.7230E+00,-1.8605E+00
+1.0000E+00,-578.0E-03,+259.8E-03,+1.7602E+00,-1.9016E+00
+1.0100E+00,-581.9E-03,+216.8E-03,+1.7133E+00,-1.8508E+00
+1.0200E+00,-576.0E-03,+259.8E-03,+1.7465E+00,-1.8879E+00
+1.0300E+00,-580.7E-03,+209.0E-03,+1.7035E+00,-1.8410E+00
+1.0400E+00,-574.5E-03,+253.9E-03,+1.7445E+00,-1.8859E+00
+1.0500E+00,-577.6E-03,+212.9E-03,+1.7035E+00,-1.8391E+00
+1.0600E+00,-570.5E-03,+259.8E-03,+1.7387E+00,-1.8781E+00
+1.0700E+00,-576.4E-03,+212.9E-03,+1.6918E+00,-1.8273E+00
+1.0800E+00,-572.1E-03,+250.0E-03,+1.7328E+00,-1.8723E+00
+1.0900E+00,-577.6E-03,+207.0E-03,+1.6977E+00,-1.8332E+00
+1.1000E+00,-572.5E-03,+250.0E-03,+1.7406E+00,-1.8801E+00
+1.1100E+00,-576.0E-03,+212.9E-03,+1.6996E+00,-1.8371E+00
+1.1200E+00,-570.9E-03,+255.9E-03,+1.7367E+00,-1.8762E+00
+1.1300E+00,-573.3E-03,+218.8E-03,+1.6898E+00,-1.8254E+00
+1.1400E+00,-569.8E-03,+252.0E-03,+1.7270E+00,-1.8664E+00
+1.1500E+00,-574.8E-03,+209.0E-03,+1.6859E+00,-1.8215E+00
+1.1600E+00,-572.1E-03,+244.1E-03,+1.7328E+00,-1.8723E+00
+1.1700E+00,-575.2E-03,+210.9E-03,+1.6957E+00,-1.8332E+00
+1.1800E+00,-569.4E-03,+253.9E-03,+1.7348E+00,-1.8742E+00
+1.1900E+00,-572.1E-03,+220.7E-03,+1.6879E+00,-1.8234E+00
+1.2000E+00,-569.4E-03,+250.0E-03,+1.7250E+00,-1.8625E+00
+1.2100E+00,-574.5E-03,+210.9E-03,+1.6840E+00,-1.8215E+00
+1.2200E+00,-571.7E-03,+242.2E-03,+1.7328E+00,-1.8723E+00
+1.2300E+00,-574.1E-03,+214.8E-03,+1.6938E+00,-1.8312E+00
+1.2400E+00,-570.2E-03,+252.0E-03,+1.7348E+00,-1.8742E+00
+1.2500E+00,-572.5E-03,+220.7E-03,+1.6879E+00,-1.8234E+00
+1.2600E+00,-570.2E-03,+248.0E-03,+1.7270E+00,-1.8664E+00
+1.2700E+00,-573.7E-03,+214.8E-03,+1.6879E+00,-1.8234E+00
+1.2800E+00,-570.2E-03,+244.1E-03,+1.7309E+00,-1.8703E+00
+1.2900E+00,-572.9E-03,+218.8E-03,+1.6898E+00,-1.8254E+00
+1.3000E+00,-570.5E-03,+246.1E-03,+1.7309E+00,-1.8684E+00
+1.3100E+00,-573.7E-03,+216.8E-03,+1.6879E+00,-1.8254E+00
+1.3200E+00,-572.1E-03,+242.2E-03,+1.7328E+00,-1.8723E+00
+1.3300E+00,-574.5E-03,+216.8E-03,+1.6918E+00,-1.8293E+00
+1.3400E+00,-571.7E-03,+244.1E-03,+1.7367E+00,-1.8762E+00
+1.3500E+00,-572.1E-03,+224.6E-03,+1.6918E+00,-1.8273E+00
+1.3600E+00,-570.5E-03,+246.1E-03,+1.7289E+00,-1.8664E+00
+1.3700E+00,-574.8E-03,+214.8E-03,+1.6879E+00,-1.8215E+00
+1.3800E+00,-573.7E-03,+234.4E-03,+1.7348E+00,-1.8742E+00
+1.3900E+00,-574.1E-03,+218.8E-03,+1.6977E+00,-1.8352E+00
+1.4000E+00,-570.9E-03,+248.0E-03,+1.7367E+00,-1.8762E+00
+1.4100E+00,-572.1E-03,+226.6E-03,+1.6879E+00,-1.8234E+00
+1.4200E+00,-571.7E-03,+240.2E-03,+1.7289E+00,-1.8664E+00
+1.4300E+00,-573.7E-03,+218.8E-03,+1.6879E+00,-1.8234E+00
+1.4400E+00,-573.7E-03,+234.4E-03,+1.7367E+00,-1.8762E+00
+1.4500E+00,-573.7E-03,+222.7E-03,+1.6977E+00,-1.8332E+00
+1.4600E+00,-572.1E-03,+244.1E-03,+1.7367E+00,-1.8781E+00
+1.4700E+00,-573.3E-03,+226.6E-03,+1.6918E+00,-1.8273E+00
+1.4800E+00,-573.7E-03,+236.3E-03,+1.7328E+00,-1.8723E+00
+1.4900E+00,-574.5E-03,+220.7E-03,+1.6938E+00,-1.8312E+00
+1.5000E+00,-574.1E-03,+236.3E-03,+1.7387E+00,-1.8781E+00
+1.5100E+00,-574.1E-03,+226.6E-03,+1.6977E+00,-1.8332E+00
+1.5200E+00,-574.1E-03,+238.3E-03,+1.7387E+00,-1.8781E+00
+1.5300E+00,-574.5E-03,+226.6E-03,+1.6938E+00,-1.8312E+00
+1.5400E+00,-574.8E-03,+236.3E-03,+1.7387E+00,-1.8781E+00
+1.5500E+00,-574.1E-03,+226.6E-03,+1.6957E+00,-1.8312E+00
+1.5600E+00,-573.7E-03,+236.3E-03,+1.7367E+00,-1.8781E+00
+1.5700E+00,-573.7E-03,+228.5E-03,+1.6938E+00,-1.8293E+00
+1.5800E+00,-573.7E-03,+234.4E-03,+1.7348E+00,-1.8742E+00
+1.5900E+00,-574.5E-03,+226.6E-03,+1.6938E+00,-1.8312E+00
+1.6000E+00,-576.0E-03,+230.5E-03,+1.7387E+00,-1.8781E+00
+1.6100E+00,-574.8E-03,+226.6E-03,+1.6996E+00,-1.8371E+00
+1.6200E+00,-574.8E-03,+236.3E-03,+1.7426E+00,-1.8820E+00
+1.6300E+00,-573.3E-03,+232.4E-03,+1.6938E+00,-1.8312E+00
+1.6400E+00,-575.6E-03,+232.4E-03,+1.7367E+00,-1.8762E+00
+1.6500E+00,-575.2E-03,+226.6E-03,+1.6957E+00,-1.8312E+00
+1.6600E+00,-576.0E-03,+230.5E-03,+1.7426E+00,-1.8820E+00
+1.6700E+00,-572.9E-03,+234.4E-03,+1.6996E+00,-1.8352E+00
+1.6800E+00,-574.5E-03,+236.3E-03,+1.7367E+00,-1.8762E+00
+1.6900E+00,-574.5E-03,+230.5E-03,+1.6938E+00,-1.8293E+00
+1.7000E+00,-577.6E-03,+224.6E-03,+1.7406E+00,-1.8781E+00
+1.7100E+00,-575.2E-03,+228.5E-03,+1.7016E+00,-1.8391E+00
+1.7200E+00,-576.8E-03,+232.4E-03,+1.7465E+00,-1.8859E+00
+1.7300E+00,-574.8E-03,+236.3E-03,+1.6996E+00,-1.8371E+00
+1.7400E+00,-578.4E-03,+228.5E-03,+1.7426E+00,-1.8840E+00
+1.7500E+00,-576.0E-03,+230.5E-03,+1.7016E+00,-1.8391E+00
+1.7600E+00,-577.6E-03,+228.5E-03,+1.7465E+00,-1.8859E+00
+1.7700E+00,-574.8E-03,+238.3E-03,+1.7035E+00,-1.8391E+00
+1.7800E+00,-576.0E-03,+232.4E-03,+1.7406E+00,-1.8801E+00
+1.7900E+00,-574.1E-03,+236.3E-03,+1.6957E+00,-1.8332E+00
+1.8000E+00,-577.6E-03,+224.6E-03,+1.7387E+00,-1.8781E+00
+1.8100E+00,-574.8E-03,+232.4E-03,+1.6996E+00,-1.8371E+00
+1.8200E+00,-578.0E-03,+224.6E-03,+1.7465E+00,-1.8859E+00
+1.8300E+00,-574.1E-03,+238.3E-03,+1.7016E+00,-1.8391E+00
+1.8400E+00,-578.4E-03,+224.6E-03,+1.7426E+00,-1.8840E+00
+1.8500E+00,-575.6E-03,+234.4E-03,+1.7016E+00,-1.8371E+00
+1.8600E+00,-579.9E-03,+220.7E-03,+1.7465E+00,-1.8879E+00
+1.8700E+00,-576.8E-03,+236.3E-03,+1.7074E+00,-1.8449E+00
+1.8800E+00,-579.5E-03,+226.6E-03,+1.7504E+00,-1.8898E+00
+1.8900E+00,-575.2E-03,+242.2E-03,+1.7055E+00,-1.8430E+00
+1.9000E+00,-578.7E-03,+226.6E-03,+1.7445E+00,-1.8840E+00
+1.9100E+00,-575.2E-03,+238.3E-03,+1.7016E+00,-1.8391E+00
+1.9200E+00,-580.3E-03,+220.7E-03,+1.7465E+00,-1.8859E+00
+1.9300E+00,-576.0E-03,+238.3E-03,+1.7055E+00,-1.8430E+00
+1.9400E+00,-581.1E-03,+220.7E-03,+1.7504E+00,-1.8918E+00
